customer_id,signup_date,state,acquisition_channel,signup_year,signup_month
1134,2024-05-01,MI,paid_search,2024,2024-05
1135,2024-07-07,AZ,paid_social,2024,2024-07
1136,2025-06-20,PA,organic_search,2025,2025-06
1137,2024-02-21,CA,organic_search,2024,2024-02
1138,2025-06-23,NV,referral,2025,2025-06
1139,2024-03-14,VA,organic_search,2024,2024-03
1140,2024-09-11,OR,organic_search,2024,2024-09
1141,2025-07-07,VA,paid_search,2025,2025-07
1142,2025-04-07,MN,paid_social,2025,2025-04
1143,2025-03-18,MI,paid_search,2025,2025-03
1144,2025-09-15,OK,organic_search,2025,2025-09
1145,2025-11-19,NC,paid_social,2025,2025-11
1146,2025-11-02,AZ,paid_search,2025,2025-11
1147,2025-10-17,WI,organic_search,2025,2025-10
1148,2024-01-30,NC,paid_search,2024,2024-01
1149,2025-03-29,OH,email,2025,2025-03
1150,2024-12-18,TX,paid_social,2024,2024-12
1151,2024-11-30,NY,email,2024,2024-11
1152,2024-06-06,FL,paid_search,2024,2024-06
1153,2024-08-08,MO,organic_search,2024,2024-08
1154,2025-06-29,OR,paid_social,2025,2025-06
1155,2024-11-28,NC,paid_social,2024,2024-11
1156,2024-12-03,TX,email,2024,2024-12
1157,2024-12-17,GA,organic_search,2024,2024-12
1158,2025-09-12,CT,affiliate,2025,2025-09
1159,2025-04-19,NV,paid_social,2025,2025-04
1160,2025-02-21,PA,paid_search,2025,2025-02
1161,2025-09-11,FL,paid_social,2025,2025-09
1162,2024-12-06,VA,organic_search,2024,2024-12
1163,2024-05-15,WA,paid_social,2024,2024-05
1164,2025-04-05,FL,paid_social,2025,2025-04
1165,2024-08-28,GA,paid_search,2024,2024-08
1166,2025-10-18,NJ,email,2025,2025-10
1167,2025-05-02,NJ,email,2025,2025-05
1168,2025-02-03,NV,organic_search,2025,2025-02
1169,2025-09-14,NC,email,2025,2025-09
1170,2024-12-03,OK,email,2024,2024-12
1171,2025-03-23,WA,organic_search,2025,2025-03
1172,2024-01-04,CA,paid_search,2024,2024-01
1173,2025-04-03,GA,paid_social,2025,2025-04
1174,2025-01-22,FL,referral,2025,2025-01
1175,2024-06-02,KS,affiliate,2024,2024-06
1176,2025-07-13,MA,referral,2025,2025-07
1177,2025-05-23,VA,organic_search,2025,2025-05
1178,2025-10-13,AZ,email,2025,2025-10
1179,2024-01-08,NY,organic_search,2024,2024-01
1180,2025-06-14,MD,paid_social,2025,2025-06
1181,2024-08-25,MA,organic_search,2024,2024-08
1182,2024-08-11,MI,email,2024,2024-08
1183,2025-02-05,OH,paid_social,2025,2025-02
1184,2025-04-03,GA,email,2025,2025-04
1185,2025-09-03,NC,referral,2025,2025-09
1186,2025-07-01,CA,organic_search,2025,2025-07
1187,2024-02-10,AL,referral,2024,2024-02
1188,2025-04-12,MI,organic_search,2025,2025-04
1189,2025-10-27,TX,paid_social,2025,2025-10
1190,2025-08-04,CA,organic_search,2025,2025-08
1191,2025-08-25,NC,paid_search,2025,2025-08
1192,2024-01-30,CA,organic_search,2024,2024-01
1193,2025-01-18,MD,paid_social,2025,2025-01
1194,2024-09-12,MN,paid_social,2024,2024-09
1195,2024-04-26,CO,organic_search,2024,2024-04
1196,2024-03-18,CA,paid_search,2024,2024-03
1197,2024-08-21,IL,paid_social,2024,2024-08
1198,2024-02-17,CA,affiliate,2024,2024-02
1199,2025-03-17,VA,organic_search,2025,2025-03
1200,2025-02-15,FL,organic_search,2025,2025-02
1201,2025-07-19,NV,paid_search,2025,2025-07
1202,2025-05-18,WA,paid_search,2025,2025-05
1203,2024-12-09,AL,paid_social,2024,2024-12
1204,2025-11-20,VA,referral,2025,2025-11
1205,2025-06-30,TX,organic_search,2025,2025-06
1206,2025-12-15,CO,organic_search,2025,2025-12
1207,2025-05-20,MI,paid_social,2025,2025-05
1208,2024-04-23,CA,organic_search,2024,2024-04
1209,2024-01-18,NY,organic_search,2024,2024-01
1210,2024-11-30,TX,email,2024,2024-11
1211,2024-03-30,OH,organic_search,2024,2024-03
1212,2024-10-15,MN,affiliate,2024,2024-10
1213,2025-10-27,LA,paid_search,2025,2025-10
1214,2025-11-03,AL,referral,2025,2025-11
1215,2024-07-14,NY,organic_search,2024,2024-07
1216,2025-02-27,GA,paid_social,2025,2025-02
1217,2024-11-21,NY,organic_search,2024,2024-11
1218,2025-06-21,MA,paid_search,2025,2025-06
1219,2025-06-09,AZ,email,2025,2025-06
1220,2024-12-03,IL,email,2024,2024-12
1221,2024-12-16,NY,paid_social,2024,2024-12
1222,2025-11-02,MI,organic_search,2025,2025-11
1223,2025-10-02,OH,paid_social,2025,2025-10
1224,2024-03-13,GA,organic_search,2024,2024-03
1225,2024-02-25,FL,paid_search,2024,2024-02
1226,2025-07-05,TX,organic_search,2025,2025-07
1227,2025-09-24,MN,organic_search,2025,2025-09
1228,2025-08-24,MN,paid_search,2025,2025-08
1229,2024-04-11,CT,paid_search,2024,2024-04
1230,2024-08-08,WI,organic_search,2024,2024-08
1231,2024-07-20,MD,paid_social,2024,2024-07
1232,2025-08-26,CA,paid_search,2025,2025-08
1233,2025-09-23,KY,paid_search,2025,2025-09
1234,2024-11-26,MN,organic_search,2024,2024-11
1235,2024-12-19,MO,paid_search,2024,2024-12
1236,2025-11-15,CO,paid_search,2025,2025-11
1237,2025-11-07,PA,paid_social,2025,2025-11
1238,2025-01-28,WI,organic_search,2025,2025-01
1239,2025-05-31,MO,organic_search,2025,2025-05
1240,2024-11-11,MD,paid_search,2024,2024-11
1241,2025-07-02,IL,referral,2025,2025-07
1242,2025-08-22,GA,paid_search,2025,2025-08
1243,2025-07-03,MA,affiliate,2025,2025-07
1244,2024-11-05,CO,paid_search,2024,2024-11
1245,2025-02-26,CA,paid_search,2025,2025-02
1246,2024-05-26,VA,organic_search,2024,2024-05
1247,2025-08-12,TX,organic_search,2025,2025-08
1248,2025-05-28,KY,organic_search,2025,2025-05
1249,2024-09-13,AR,email,2024,2024-09
1250,2025-05-12,PA,paid_social,2025,2025-05
1251,2024-07-05,IL,organic_search,2024,2024-07
1252,2024-04-15,IN,organic_search,2024,2024-04
1253,2025-07-29,MI,paid_social,2025,2025-07
1254,2024-07-01,OK,email,2024,2024-07
1255,2024-07-29,NC,referral,2024,2024-07
1256,2024-03-28,NY,organic_search,2024,2024-03
1257,2024-12-07,IL,organic_search,2024,2024-12
1258,2025-05-20,PA,organic_search,2025,2025-05
1259,2024-11-20,NY,email,2024,2024-11
1260,2025-07-28,MA,organic_search,2025,2025-07
1261,2025-05-13,MI,paid_search,2025,2025-05
1262,2025-02-12,TN,paid_social,2025,2025-02
1263,2025-04-10,PA,organic_search,2025,2025-04
1264,2024-07-23,CO,affiliate,2024,2024-07
1265,2025-09-08,TX,referral,2025,2025-09
1266,2025-01-25,NJ,paid_social,2025,2025-01
1267,2025-07-07,GA,referral,2025,2025-07
1268,2023-10-26,OH,organic_search,2023,2023-10
1269,2025-08-04,LA,organic_search,2025,2025-08
1270,2024-12-27,CA,email,2024,2024-12
1271,2024-09-21,NV,paid_search,2024,2024-09
1272,2024-03-02,FL,organic_search,2024,2024-03
1273,2024-10-20,IL,organic_search,2024,2024-10
1274,2025-12-09,NY,organic_search,2025,2025-12
1275,2024-04-28,MO,paid_social,2024,2024-04
1276,2023-10-12,NY,organic_search,2023,2023-10
1277,2024-10-20,OK,paid_search,2024,2024-10
1278,2024-01-09,OH,paid_social,2024,2024-01
1279,2025-05-20,GA,organic_search,2025,2025-05
1280,2025-08-17,MA,organic_search,2025,2025-08
1281,2025-10-12,FL,paid_social,2025,2025-10
1282,2024-06-21,CO,referral,2024,2024-06
1283,2025-09-27,CA,paid_social,2025,2025-09
1284,2025-06-06,NY,paid_social,2025,2025-06
1285,2024-10-19,IL,organic_search,2024,2024-10
1286,2025-04-27,NJ,paid_search,2025,2025-04
1287,2025-02-15,SC,affiliate,2025,2025-02
1288,2024-08-01,CA,referral,2024,2024-08
1289,2025-07-10,CA,affiliate,2025,2025-07
1290,2025-03-25,NY,organic_search,2025,2025-03
1291,2025-11-22,CA,paid_social,2025,2025-11
1292,2023-09-09,NJ,paid_search,2023,2023-09
1293,2024-11-02,MI,paid_social,2024,2024-11
1294,2025-04-28,TX,paid_search,2025,2025-04
1295,2024-10-07,MD,affiliate,2024,2024-10
1296,2024-10-18,NY,organic_search,2024,2024-10
1297,2025-06-22,FL,referral,2025,2025-06
1298,2024-03-29,CA,email,2024,2024-03
1299,2025-02-21,CA,organic_search,2025,2025-02
1300,2025-10-04,NJ,organic_search,2025,2025-10
1301,2024-11-01,KS,organic_search,2024,2024-11
1302,2023-07-24,NC,referral,2023,2023-07
1303,2024-01-07,FL,affiliate,2024,2024-01
1304,2024-08-05,MO,paid_social,2024,2024-08
1305,2025-09-22,GA,organic_search,2025,2025-09
1306,2025-05-01,MO,paid_social,2025,2025-05
1307,2025-07-10,OH,organic_search,2025,2025-07
1308,2024-08-21,NC,paid_search,2024,2024-08
1309,2025-05-03,NJ,organic_search,2025,2025-05
1310,2025-02-17,CA,organic_search,2025,2025-02
1311,2025-11-02,CA,organic_search,2025,2025-11
1312,2024-09-03,UT,email,2024,2024-09
1313,2025-01-09,IN,email,2025,2025-01
1314,2024-11-21,NY,organic_search,2024,2024-11
1315,2025-10-04,PA,organic_search,2025,2025-10
1316,2025-02-14,MD,paid_social,2025,2025-02
1317,2025-06-13,FL,paid_social,2025,2025-06
1318,2025-01-19,GA,paid_social,2025,2025-01
1319,2025-12-02,TX,organic_search,2025,2025-12
1320,2025-02-22,SC,paid_search,2025,2025-02
1321,2025-09-04,OR,paid_social,2025,2025-09
1322,2024-04-20,FL,paid_social,2024,2024-04
1323,2024-12-29,OK,paid_social,2024,2024-12
1324,2025-11-14,TX,organic_search,2025,2025-11
1325,2025-12-16,NY,paid_social,2025,2025-12
1326,2025-02-07,CA,affiliate,2025,2025-02
1327,2024-10-14,CA,paid_search,2024,2024-10
1328,2025-11-05,FL,paid_search,2025,2025-11
1329,2024-01-29,MN,email,2024,2024-01
1330,2023-11-13,VA,paid_search,2023,2023-11
1331,2025-11-27,PA,referral,2025,2025-11
1332,2025-04-22,NY,referral,2025,2025-04
1333,2025-04-17,GA,organic_search,2025,2025-04
1334,2025-06-15,FL,organic_search,2025,2025-06
1335,2025-03-11,MD,affiliate,2025,2025-03
1336,2024-10-19,MI,email,2024,2024-10
1337,2025-10-09,NJ,paid_search,2025,2025-10
1338,2025-10-14,AZ,paid_social,2025,2025-10
1339,2025-05-18,TX,affiliate,2025,2025-05
1340,2025-05-12,VA,organic_search,2025,2025-05
1341,2024-05-10,AZ,email,2024,2024-05
1342,2024-03-22,NY,organic_search,2024,2024-03
1343,2025-10-28,CA,email,2025,2025-10
1344,2025-02-21,AZ,affiliate,2025,2025-02
1345,2024-09-20,CA,organic_search,2024,2024-09
1346,2024-08-31,VA,email,2024,2024-08
1347,2025-12-18,SC,organic_search,2025,2025-12
1348,2025-09-12,FL,organic_search,2025,2025-09
1349,2025-05-21,UT,paid_social,2025,2025-05
1350,2025-12-07,FL,organic_search,2025,2025-12
1351,2023-12-12,IL,email,2023,2023-12
1352,2024-08-06,IL,email,2024,2024-08
1353,2025-07-17,MO,paid_social,2025,2025-07
1354,2025-07-21,CO,paid_social,2025,2025-07
1355,2023-10-29,CA,affiliate,2023,2023-10
1356,2025-12-11,TX,organic_search,2025,2025-12
1357,2024-06-22,WA,organic_search,2024,2024-06
1358,2024-05-24,PA,paid_social,2024,2024-05
1359,2024-12-25,WA,organic_search,2024,2024-12
1360,2024-04-19,NC,email,2024,2024-04
1361,2025-11-28,TX,referral,2025,2025-11
1362,2023-12-19,NY,affiliate,2023,2023-12
1363,2025-11-03,IA,organic_search,2025,2025-11
1364,2025-07-03,CA,organic_search,2025,2025-07
1365,2024-12-21,NC,organic_search,2024,2024-12
1366,2025-02-03,OH,organic_search,2025,2025-02
1367,2025-11-16,OH,organic_search,2025,2025-11
1368,2025-05-06,OH,paid_social,2025,2025-05
1369,2023-12-02,WI,paid_social,2023,2023-12
1370,2025-05-29,TX,paid_social,2025,2025-05
1371,2025-03-24,IA,paid_social,2025,2025-03
1372,2025-09-14,MD,paid_social,2025,2025-09
1373,2025-08-20,SC,paid_search,2025,2025-08
1374,2025-10-15,CA,paid_search,2025,2025-10
1375,2023-10-13,FL,paid_search,2023,2023-10
1376,2025-07-08,IL,referral,2025,2025-07
1377,2025-07-25,NY,organic_search,2025,2025-07
1378,2023-12-25,TN,organic_search,2023,2023-12
1379,2025-02-05,NY,organic_search,2025,2025-02
1380,2025-07-15,MI,referral,2025,2025-07
1381,2025-06-07,FL,paid_social,2025,2025-06
1382,2025-01-11,TN,organic_search,2025,2025-01
1383,2025-01-01,MI,referral,2025,2025-01
1384,2024-04-20,IN,organic_search,2024,2024-04
1385,2025-07-23,PA,affiliate,2025,2025-07
1386,2025-06-24,IL,organic_search,2025,2025-06
1387,2025-12-14,OH,organic_search,2025,2025-12
1388,2024-07-18,NY,paid_social,2024,2024-07
1389,2024-09-01,IL,affiliate,2024,2024-09
1390,2024-05-27,MO,organic_search,2024,2024-05
1391,2025-02-14,NJ,organic_search,2025,2025-02
1392,2025-01-12,KY,referral,2025,2025-01
1393,2025-04-04,TX,referral,2025,2025-04
1394,2025-01-26,FL,paid_social,2025,2025-01
1395,2025-05-26,PA,organic_search,2025,2025-05
1396,2025-05-27,CA,referral,2025,2025-05
1397,2024-12-31,NJ,organic_search,2024,2024-12
1398,2024-10-17,VA,paid_search,2024,2024-10
1399,2025-11-03,AZ,paid_social,2025,2025-11
1400,2025-04-26,GA,organic_search,2025,2025-04
1401,2025-03-16,MN,referral,2025,2025-03
1402,2025-06-07,TX,affiliate,2025,2025-06
1403,2025-05-11,IN,paid_search,2025,2025-05
1404,2025-04-07,MA,paid_social,2025,2025-04
1405,2024-03-27,CA,organic_search,2024,2024-03
1406,2024-11-05,UT,email,2024,2024-11
1407,2025-09-03,WI,paid_search,2025,2025-09
1408,2024-10-18,CA,affiliate,2024,2024-10
1409,2024-01-25,IL,email,2024,2024-01
1410,2025-11-15,MA,organic_search,2025,2025-11
1411,2025-08-12,OK,email,2025,2025-08
1412,2025-02-15,CT,email,2025,2025-02
1413,2025-08-04,NM,organic_search,2025,2025-08
1414,2024-11-25,MI,paid_social,2024,2024-11
1415,2025-08-08,CA,email,2025,2025-08
1416,2025-10-03,GA,organic_search,2025,2025-10
1417,2025-06-16,CA,paid_search,2025,2025-06
1418,2025-01-04,IN,organic_search,2025,2025-01
1419,2025-05-30,AL,organic_search,2025,2025-05
1420,2025-04-10,PA,paid_search,2025,2025-04
1421,2025-03-13,PA,email,2025,2025-03
1422,2025-04-28,NY,email,2025,2025-04
1423,2024-10-11,PA,paid_social,2024,2024-10
1424,2023-08-06,WA,paid_social,2023,2023-08
1425,2025-01-04,OH,paid_social,2025,2025-01
1426,2025-06-29,OH,paid_search,2025,2025-06
1427,2025-07-29,IL,organic_search,2025,2025-07
1428,2024-03-01,GA,paid_search,2024,2024-03
1429,2024-09-15,MA,paid_social,2024,2024-09
1430,2025-09-22,MO,paid_social,2025,2025-09
1431,2024-06-25,UT,organic_search,2024,2024-06
1432,2023-10-31,MN,paid_social,2023,2023-10
1433,2025-11-12,TX,referral,2025,2025-11
1434,2025-04-01,NY,organic_search,2025,2025-04
1435,2024-05-05,NC,affiliate,2024,2024-05
1436,2025-08-24,TX,organic_search,2025,2025-08
1437,2025-02-06,NY,organic_search,2025,2025-02
1438,2025-05-27,KS,affiliate,2025,2025-05
1439,2024-06-13,NJ,email,2024,2024-06
1440,2024-01-31,NC,organic_search,2024,2024-01
1441,2025-01-15,CA,organic_search,2025,2025-01
1442,2024-07-15,TX,organic_search,2024,2024-07
1443,2024-05-20,CT,paid_search,2024,2024-05
1444,2024-08-23,KS,paid_search,2024,2024-08
1445,2025-11-30,MO,organic_search,2025,2025-11
1446,2025-04-13,TX,paid_social,2025,2025-04
1447,2024-08-05,AR,organic_search,2024,2024-08
1448,2025-08-30,CO,organic_search,2025,2025-08
1449,2024-06-13,FL,organic_search,2024,2024-06
1450,2024-06-06,IL,organic_search,2024,2024-06
1451,2025-08-23,OH,paid_search,2025,2025-08
1452,2025-05-23,FL,organic_search,2025,2025-05
1453,2025-05-17,OR,referral,2025,2025-05
1454,2023-12-25,AZ,paid_social,2023,2023-12
1455,2025-11-28,FL,paid_social,2025,2025-11
1456,2025-02-06,CA,paid_social,2025,2025-02
1457,2025-06-11,NC,paid_search,2025,2025-06
1458,2025-06-12,IL,organic_search,2025,2025-06
1459,2025-02-17,NV,organic_search,2025,2025-02
1460,2024-07-13,TX,paid_social,2024,2024-07
1461,2024-10-10,TX,paid_search,2024,2024-10
1462,2024-02-26,NC,paid_social,2024,2024-02
1463,2025-11-13,KY,email,2025,2025-11
1464,2025-09-28,FL,organic_search,2025,2025-09
1465,2024-12-28,PA,email,2024,2024-12
1466,2024-09-26,GA,organic_search,2024,2024-09
1467,2024-03-08,PA,referral,2024,2024-03
1468,2025-10-12,MA,paid_search,2025,2025-10
1469,2024-10-29,FL,email,2024,2024-10
1470,2024-08-12,NY,organic_search,2024,2024-08
1471,2024-12-10,NV,paid_social,2024,2024-12
1472,2024-07-31,NY,paid_search,2024,2024-07
1473,2024-12-10,GA,organic_search,2024,2024-12
1474,2025-01-06,NJ,email,2025,2025-01
1475,2024-09-29,CA,paid_social,2024,2024-09
1476,2025-12-11,CT,organic_search,2025,2025-12
1477,2025-02-11,CA,referral,2025,2025-02
1478,2024-10-22,NY,organic_search,2024,2024-10
1479,2024-09-25,OR,paid_social,2024,2024-09
1480,2024-09-13,WI,organic_search,2024,2024-09
1481,2025-10-07,MI,affiliate,2025,2025-10
1482,2025-02-11,MD,affiliate,2025,2025-02
1483,2025-08-17,OH,paid_social,2025,2025-08
1484,2025-05-13,IL,organic_search,2025,2025-05
1485,2025-05-08,FL,organic_search,2025,2025-05
1486,2024-02-20,MI,organic_search,2024,2024-02
1487,2025-06-20,CA,paid_social,2025,2025-06
1488,2024-10-17,NC,organic_search,2024,2024-10
1489,2025-04-29,CA,email,2025,2025-04
1490,2023-11-22,LA,paid_search,2023,2023-11
1491,2025-09-06,TX,organic_search,2025,2025-09
1492,2025-05-28,NC,email,2025,2025-05
1493,2025-08-16,IL,organic_search,2025,2025-08
1494,2025-10-24,NY,paid_search,2025,2025-10
1495,2025-10-03,IA,referral,2025,2025-10
1496,2025-02-01,TX,paid_social,2025,2025-02
1497,2025-12-12,MO,paid_social,2025,2025-12
1498,2025-06-14,FL,organic_search,2025,2025-06
1499,2024-08-24,WA,paid_social,2024,2024-08
1500,2025-07-27,NY,organic_search,2025,2025-07
1501,2025-10-06,OR,paid_search,2025,2025-10
1502,2025-02-17,MN,organic_search,2025,2025-02
1503,2025-08-26,TX,email,2025,2025-08
1504,2025-11-21,CA,affiliate,2025,2025-11
1505,2025-03-11,CA,affiliate,2025,2025-03
1506,2025-08-30,CA,paid_social,2025,2025-08
1507,2024-05-10,SC,paid_social,2024,2024-05
1508,2025-08-03,NM,organic_search,2025,2025-08
1509,2025-11-13,TN,paid_social,2025,2025-11
1510,2025-05-16,NY,organic_search,2025,2025-05
1511,2025-10-12,NC,organic_search,2025,2025-10
1512,2025-11-06,NJ,paid_social,2025,2025-11
1513,2025-12-05,CA,organic_search,2025,2025-12
1514,2025-01-27,TX,paid_social,2025,2025-01
1515,2024-03-15,SC,affiliate,2024,2024-03
1516,2024-08-29,TX,paid_social,2024,2024-08
1517,2025-06-13,OK,email,2025,2025-06
1518,2024-10-26,CO,paid_search,2024,2024-10
1519,2025-02-02,MO,paid_social,2025,2025-02
1520,2025-01-28,KS,paid_social,2025,2025-01
1521,2025-01-15,VA,affiliate,2025,2025-01
1522,2025-04-13,MA,email,2025,2025-04
1523,2024-01-23,IN,organic_search,2024,2024-01
1524,2025-04-10,MA,paid_social,2025,2025-04
1525,2025-11-22,WA,email,2025,2025-11
1526,2024-10-07,NY,organic_search,2024,2024-10
1527,2024-12-09,MI,referral,2024,2024-12
1528,2025-11-20,NY,paid_social,2025,2025-11
1529,2025-05-15,IA,paid_search,2025,2025-05
1530,2023-12-30,AZ,organic_search,2023,2023-12
1531,2024-10-05,NY,paid_search,2024,2024-10
1532,2025-09-15,CT,organic_search,2025,2025-09
1533,2025-02-07,GA,organic_search,2025,2025-02
1534,2025-08-02,IL,email,2025,2025-08
1535,2025-12-18,TX,referral,2025,2025-12
1536,2025-03-25,TX,email,2025,2025-03
1537,2024-12-04,TN,referral,2024,2024-12
1538,2025-08-19,WI,paid_social,2025,2025-08
1539,2025-12-15,WA,email,2025,2025-12
1540,2023-10-20,TX,referral,2023,2023-10
1541,2025-05-16,OH,affiliate,2025,2025-05
1542,2024-10-14,NY,paid_social,2024,2024-10
1543,2024-11-05,TX,paid_social,2024,2024-11
1544,2025-07-16,MD,organic_search,2025,2025-07
1545,2024-12-22,IN,organic_search,2024,2024-12
1546,2025-08-29,FL,paid_search,2025,2025-08
1547,2025-06-26,VA,organic_search,2025,2025-06
1548,2025-04-06,CA,organic_search,2025,2025-04
1549,2025-02-28,SC,organic_search,2025,2025-02
1550,2024-07-06,TX,paid_search,2024,2024-07
1551,2025-09-05,AR,organic_search,2025,2025-09
1552,2024-04-18,SC,organic_search,2024,2024-04
1553,2025-09-12,CA,organic_search,2025,2025-09
1554,2025-08-06,PA,paid_social,2025,2025-08
1555,2025-11-01,NC,paid_social,2025,2025-11
1556,2025-12-06,NY,paid_social,2025,2025-12
1557,2025-09-29,CO,organic_search,2025,2025-09
1558,2025-11-23,PA,referral,2025,2025-11
1559,2024-04-13,MD,paid_social,2024,2024-04
1560,2025-12-12,IL,affiliate,2025,2025-12
1561,2025-11-21,MD,paid_social,2025,2025-11
1562,2025-04-27,IA,paid_social,2025,2025-04
1563,2025-07-18,NJ,paid_social,2025,2025-07
1564,2025-11-17,WA,paid_search,2025,2025-11
1565,2025-03-16,CA,organic_search,2025,2025-03
1566,2024-09-16,IL,referral,2024,2024-09
1567,2025-11-27,NC,organic_search,2025,2025-11
1568,2025-05-18,KS,organic_search,2025,2025-05
1569,2025-03-12,NY,organic_search,2025,2025-03
1570,2023-09-01,TX,organic_search,2023,2023-09
1571,2024-12-12,MD,paid_social,2024,2024-12
1572,2024-11-13,NY,organic_search,2024,2024-11
1573,2025-05-21,PA,paid_social,2025,2025-05
1574,2024-05-10,MA,organic_search,2024,2024-05
1575,2024-12-13,OK,organic_search,2024,2024-12
1576,2025-06-08,GA,paid_search,2025,2025-06
1577,2025-10-15,PA,organic_search,2025,2025-10
1578,2025-06-06,NY,paid_social,2025,2025-06
1579,2023-12-13,CT,paid_social,2023,2023-12
1580,2025-10-23,WI,organic_search,2025,2025-10
1581,2025-05-12,IL,affiliate,2025,2025-05
1582,2025-10-03,VA,organic_search,2025,2025-10
1583,2024-01-05,OR,email,2024,2024-01
1584,2024-11-02,PA,email,2024,2024-11
1585,2025-07-19,MA,organic_search,2025,2025-07
1586,2024-12-17,NY,paid_search,2024,2024-12
1587,2025-12-16,KY,affiliate,2025,2025-12
1588,2025-11-29,FL,organic_search,2025,2025-11
1589,2025-09-25,OH,referral,2025,2025-09
1590,2025-02-22,NC,organic_search,2025,2025-02
1591,2025-02-22,OH,paid_social,2025,2025-02
1592,2024-10-26,CA,paid_social,2024,2024-10
1593,2024-08-17,IL,organic_search,2024,2024-08
1594,2025-05-22,GA,email,2025,2025-05
1595,2024-04-13,OK,paid_social,2024,2024-04
1596,2025-03-19,GA,organic_search,2025,2025-03
1597,2025-09-24,IL,referral,2025,2025-09
1598,2024-06-13,MD,paid_social,2024,2024-06
1599,2025-05-15,NJ,email,2025,2025-05
1600,2025-08-15,MI,paid_social,2025,2025-08
1601,2025-12-14,NY,organic_search,2025,2025-12
1602,2024-11-16,MD,email,2024,2024-11
1603,2024-09-20,NJ,affiliate,2024,2024-09
1604,2025-06-26,AL,paid_search,2025,2025-06
1605,2024-11-30,CA,organic_search,2024,2024-11
1606,2025-08-19,MI,paid_search,2025,2025-08
1607,2024-05-19,IN,organic_search,2024,2024-05
1608,2025-09-03,WA,paid_social,2025,2025-09
1609,2025-04-27,OK,paid_social,2025,2025-04
1610,2025-09-15,VA,paid_social,2025,2025-09
1611,2025-12-01,PA,paid_social,2025,2025-12
1612,2024-05-28,IL,organic_search,2024,2024-05
1613,2025-10-23,FL,organic_search,2025,2025-10
1614,2024-12-27,TX,organic_search,2024,2024-12
1615,2025-11-15,PA,paid_search,2025,2025-11
1616,2025-10-10,CA,organic_search,2025,2025-10
1617,2025-05-25,LA,paid_social,2025,2025-05
1618,2024-08-05,OH,referral,2024,2024-08
1619,2025-11-17,UT,paid_search,2025,2025-11
1620,2025-10-29,WI,paid_search,2025,2025-10
1621,2025-10-27,GA,paid_social,2025,2025-10
1622,2025-09-03,CA,organic_search,2025,2025-09
1623,2024-04-26,TX,organic_search,2024,2024-04
1624,2025-11-23,MO,organic_search,2025,2025-11
1625,2024-04-26,MN,paid_social,2024,2024-04
1626,2025-06-26,SC,organic_search,2025,2025-06
1627,2024-11-10,NY,organic_search,2024,2024-11
1628,2025-04-06,NY,organic_search,2025,2025-04
1629,2025-04-21,MD,referral,2025,2025-04
1630,2025-01-10,CA,paid_search,2025,2025-01
1631,2025-12-19,WA,organic_search,2025,2025-12
1632,2025-06-28,AR,referral,2025,2025-06
1633,2025-09-20,CA,email,2025,2025-09
1634,2025-01-07,NY,paid_search,2025,2025-01
1635,2024-08-30,IL,organic_search,2024,2024-08
1636,2024-12-29,IL,paid_search,2024,2024-12
1637,2025-10-14,WA,referral,2025,2025-10
1638,2025-05-18,PA,paid_social,2025,2025-05
1639,2025-03-07,MN,referral,2025,2025-03
1640,2025-12-12,TX,paid_social,2025,2025-12
1641,2025-08-31,CA,paid_search,2025,2025-08
1642,2025-08-18,SC,organic_search,2025,2025-08
1643,2025-01-19,OH,paid_social,2025,2025-01
1644,2024-11-03,CA,paid_social,2024,2024-11
1645,2025-04-21,AZ,paid_search,2025,2025-04
1646,2025-05-07,CT,email,2025,2025-05
1647,2025-04-22,IN,email,2025,2025-04
1648,2025-05-02,TX,referral,2025,2025-05
1649,2025-09-05,AZ,referral,2025,2025-09
1650,2023-12-11,GA,referral,2023,2023-12
1651,2025-09-26,TX,paid_search,2025,2025-09
1652,2025-02-19,TX,paid_social,2025,2025-02
1653,2024-09-14,IL,organic_search,2024,2024-09
1654,2024-07-11,IL,email,2024,2024-07
1655,2025-08-25,TX,paid_social,2025,2025-08
1656,2024-01-19,MI,email,2024,2024-01
1657,2025-07-16,MA,referral,2025,2025-07
1658,2024-10-30,VA,organic_search,2024,2024-10
1659,2025-10-21,AZ,organic_search,2025,2025-10
1660,2025-01-11,FL,paid_search,2025,2025-01
1661,2025-10-03,TX,organic_search,2025,2025-10
1662,2024-07-14,FL,paid_social,2024,2024-07
1663,2024-02-26,NY,paid_social,2024,2024-02
1664,2024-09-26,TX,paid_social,2024,2024-09
1665,2024-07-08,NC,organic_search,2024,2024-07
1666,2025-05-31,CT,referral,2025,2025-05
1667,2025-01-26,NY,paid_social,2025,2025-01
1668,2025-07-08,CO,paid_social,2025,2025-07
1669,2025-06-05,MI,email,2025,2025-06
1670,2025-10-07,NJ,organic_search,2025,2025-10
1671,2025-01-30,NC,organic_search,2025,2025-01
1672,2023-07-23,IA,email,2023,2023-07
1673,2025-08-08,MI,referral,2025,2025-08
1674,2025-02-27,CA,paid_social,2025,2025-02
1675,2025-07-16,FL,email,2025,2025-07
1676,2025-06-01,FL,paid_search,2025,2025-06
1677,2025-08-14,NY,organic_search,2025,2025-08
1678,2025-10-25,AZ,organic_search,2025,2025-10
1679,2023-07-30,TX,paid_social,2023,2023-07
1680,2025-03-22,NC,affiliate,2025,2025-03
