order_id,customer_id,order_date,status,payment_method,discount_code,shipping_fee,month,year,month_num
104521,379,2025-01-29 22:40:45,completed,paypal,,0.0,2025-01,2025,1
104522,2049,2025-01-29 23:21:53,completed,apple_pay,,0.0,2025-01,2025,1
104523,2132,2025-01-30 06:10:55,completed,credit_card,,0.0,2025-01,2025,1
104524,1137,2025-01-30 06:12:49,completed,paypal,,6.95,2025-01,2025,1
104525,443,2025-01-30 08:07:43,completed,credit_card,,0.0,2025-01,2025,1
104526,2821,2025-01-30 10:22:24,completed,paypal,,0.0,2025-01,2025,1
104527,1618,2025-01-30 10:59:59,completed,credit_card,,6.95,2025-01,2025,1
104528,524,2025-01-30 11:22:26,completed,credit_card,,0.0,2025-01,2025,1
104529,2436,2025-01-30 12:05:55,completed,credit_card,,0.0,2025-01,2025,1
104530,2111,2025-01-30 13:55:36,completed,paypal,,0.0,2025-01,2025,1
104531,1104,2025-01-30 14:22:05,completed,credit_card,,0.0,2025-01,2025,1
104532,2426,2025-01-30 14:59:25,completed,credit_card,,0.0,2025-01,2025,1
104533,977,2025-01-30 18:51:43,completed,credit_card,,0.0,2025-01,2025,1
104534,3122,2025-01-30 19:41:51,completed,credit_card,,0.0,2025-01,2025,1
104535,1891,2025-01-30 20:30:56,completed,paypal,,0.0,2025-01,2025,1
104536,2113,2025-01-30 22:03:27,returned,paypal,,6.95,2025-01,2025,1
104537,1552,2025-01-31 06:36:21,completed,credit_card,,0.0,2025-01,2025,1
104538,780,2025-01-31 11:38:53,completed,paypal,,0.0,2025-01,2025,1
104539,18,2025-01-31 13:08:12,completed,apple_pay,,0.0,2025-01,2025,1
104540,2724,2025-01-31 16:41:10,completed,credit_card,,6.95,2025-01,2025,1
104541,1425,2025-01-31 16:48:40,completed,credit_card,,0.0,2025-01,2025,1
104542,2950,2025-01-31 18:17:11,completed,apple_pay,,0.0,2025-01,2025,1
104543,1783,2025-02-01 07:25:27,completed,paypal,,6.95,2025-02,2025,2
104544,3250,2025-02-01 08:24:30,completed,credit_card,,0.0,2025-02,2025,2
104545,1064,2025-02-01 09:19:27,completed,credit_card,,0.0,2025-02,2025,2
104546,605,2025-02-01 14:31:55,completed,credit_card,,6.95,2025-02,2025,2
104547,2451,2025-02-01 16:24:42,completed,credit_card,,0.0,2025-02,2025,2
104548,1552,2025-02-01 17:36:44,returned,credit_card,,0.0,2025-02,2025,2
104549,2511,2025-02-01 17:51:06,completed,credit_card,,0.0,2025-02,2025,2
104550,1903,2025-02-01 23:20:02,completed,gift_card,,0.0,2025-02,2025,2
104551,138,2025-02-01 23:23:46,completed,credit_card,,6.95,2025-02,2025,2
104552,2639,2025-02-01 23:42:59,completed,paypal,,0.0,2025-02,2025,2
104553,1980,2025-02-02 07:24:07,completed,paypal,,0.0,2025-02,2025,2
104554,3432,2025-02-02 09:02:24,completed,credit_card,,6.95,2025-02,2025,2
104555,1460,2025-02-02 09:48:19,completed,credit_card,,0.0,2025-02,2025,2
104556,1359,2025-02-02 10:12:55,completed,credit_card,,0.0,2025-02,2025,2
104557,2502,2025-02-02 11:25:07,completed,credit_card,,0.0,2025-02,2025,2
104558,2778,2025-02-02 19:15:16,completed,apple_pay,,0.0,2025-02,2025,2
104559,2394,2025-02-02 20:31:45,completed,paypal,,6.95,2025-02,2025,2
104560,2569,2025-02-03 10:10:59,completed,credit_card,,0.0,2025-02,2025,2
104561,19,2025-02-03 10:20:33,completed,credit_card,,0.0,2025-02,2025,2
104562,320,2025-02-03 11:15:38,completed,paypal,,6.95,2025-02,2025,2
104563,2580,2025-02-03 13:28:21,completed,apple_pay,,0.0,2025-02,2025,2
104564,2361,2025-02-03 13:46:38,completed,credit_card,,0.0,2025-02,2025,2
104565,135,2025-02-03 14:23:20,completed,credit_card,,0.0,2025-02,2025,2
104566,1001,2025-02-03 14:24:16,completed,credit_card,,0.0,2025-02,2025,2
104567,2190,2025-02-03 22:44:29,completed,credit_card,,6.95,2025-02,2025,2
104568,48,2025-02-04 07:34:55,completed,credit_card,,6.95,2025-02,2025,2
104569,3069,2025-02-04 07:41:49,completed,credit_card,,0.0,2025-02,2025,2
104570,2778,2025-02-04 08:25:49,completed,credit_card,,6.95,2025-02,2025,2
104571,2796,2025-02-04 09:50:05,completed,credit_card,,0.0,2025-02,2025,2
104572,1618,2025-02-04 12:05:22,completed,credit_card,,0.0,2025-02,2025,2
104573,2602,2025-02-04 15:38:32,completed,apple_pay,welcome10,6.95,2025-02,2025,2
104574,3531,2025-02-04 16:12:37,completed,paypal,,0.0,2025-02,2025,2
104575,1021,2025-02-04 17:07:22,completed,paypal,,6.95,2025-02,2025,2
104576,3018,2025-02-04 23:14:59,completed,gift_card,,6.95,2025-02,2025,2
104577,2151,2025-02-04 23:25:38,completed,credit_card,,0.0,2025-02,2025,2
104578,1104,2025-02-04 23:52:34,completed,credit_card,welcome10,6.95,2025-02,2025,2
104579,976,2025-02-05 06:19:29,completed,credit_card,,0.0,2025-02,2025,2
104580,2821,2025-02-05 09:08:48,completed,paypal,,0.0,2025-02,2025,2
104581,3032,2025-02-05 09:13:11,completed,gift_card,,0.0,2025-02,2025,2
104582,2867,2025-02-05 09:39:37,completed,credit_card,,0.0,2025-02,2025,2
104583,3439,2025-02-05 10:22:24,completed,credit_card,,0.0,2025-02,2025,2
104584,1671,2025-02-05 10:41:01,completed,credit_card,,0.0,2025-02,2025,2
104585,2012,2025-02-05 10:57:08,completed,paypal,,6.95,2025-02,2025,2
104586,776,2025-02-05 11:08:36,completed,gift_card,,0.0,2025-02,2025,2
104587,2515,2025-02-05 20:05:38,completed,paypal,,0.0,2025-02,2025,2
104588,9,2025-02-05 20:39:39,completed,credit_card,,0.0,2025-02,2025,2
104589,2887,2025-02-05 22:15:16,completed,credit_card,,0.0,2025-02,2025,2
104590,2238,2025-02-05 22:17:44,completed,credit_card,welcome10,0.0,2025-02,2025,2
104591,1244,2025-02-05 22:23:38,completed,credit_card,,0.0,2025-02,2025,2
104592,2383,2025-02-05 23:48:41,completed,credit_card,,0.0,2025-02,2025,2
104593,2460,2025-02-05 23:50:27,completed,credit_card,,0.0,2025-02,2025,2
104594,2821,2025-02-06 06:08:09,completed,paypal,,6.95,2025-02,2025,2
104595,519,2025-02-06 07:58:32,completed,paypal,,0.0,2025-02,2025,2
104596,135,2025-02-06 08:51:41,completed,paypal,,0.0,2025-02,2025,2
104597,371,2025-02-06 10:02:52,completed,credit_card,,0.0,2025-02,2025,2
104598,2360,2025-02-06 10:35:47,completed,credit_card,,0.0,2025-02,2025,2
104599,3329,2025-02-06 11:59:21,completed,apple_pay,,0.0,2025-02,2025,2
104600,2086,2025-02-06 13:06:29,completed,credit_card,,0.0,2025-02,2025,2
104601,2436,2025-02-06 14:51:07,completed,paypal,,0.0,2025-02,2025,2
104602,1654,2025-02-06 16:49:29,completed,credit_card,,0.0,2025-02,2025,2
104603,1496,2025-02-06 18:16:54,completed,paypal,,0.0,2025-02,2025,2
104604,3311,2025-02-06 21:00:41,completed,credit_card,welcome10,0.0,2025-02,2025,2
104605,3452,2025-02-07 09:02:28,completed,gift_card,,0.0,2025-02,2025,2
104606,526,2025-02-07 10:32:55,completed,credit_card,,0.0,2025-02,2025,2
104608,384,2025-02-07 19:21:40,completed,credit_card,,0.0,2025-02,2025,2
104609,3110,2025-02-07 19:41:40,completed,credit_card,,0.0,2025-02,2025,2
104610,2033,2025-02-07 20:20:21,completed,paypal,,0.0,2025-02,2025,2
104611,2086,2025-02-07 20:33:25,completed,credit_card,,0.0,2025-02,2025,2
104612,2581,2025-02-07 21:23:22,completed,credit_card,,0.0,2025-02,2025,2
104613,2577,2025-02-07 21:44:25,completed,paypal,,0.0,2025-02,2025,2
104614,2500,2025-02-07 22:37:08,completed,paypal,,0.0,2025-02,2025,2
104615,776,2025-02-07 23:02:48,completed,credit_card,welcome10,0.0,2025-02,2025,2
104616,1979,2025-02-07 23:45:20,completed,credit_card,,6.95,2025-02,2025,2
104617,384,2025-02-08 06:07:53,completed,credit_card,,0.0,2025-02,2025,2
104618,2529,2025-02-08 07:02:07,completed,credit_card,,0.0,2025-02,2025,2
104619,803,2025-02-08 07:55:58,completed,gift_card,,6.95,2025-02,2025,2
104620,1654,2025-02-08 08:07:43,completed,credit_card,,0.0,2025-02,2025,2
104621,1943,2025-02-08 09:19:21,completed,credit_card,,0.0,2025-02,2025,2
104622,597,2025-02-08 16:04:09,completed,credit_card,,0.0,2025-02,2025,2
104623,2174,2025-02-08 16:41:25,completed,paypal,,0.0,2025-02,2025,2
104624,1450,2025-02-08 17:59:57,completed,credit_card,,6.95,2025-02,2025,2
104625,2618,2025-02-08 18:54:43,completed,apple_pay,welcome10,0.0,2025-02,2025,2
104626,1217,2025-02-08 19:53:08,canceled,apple_pay,,0.0,2025-02,2025,2
104627,3483,2025-02-08 20:04:11,completed,credit_card,,0.0,2025-02,2025,2
104628,137,2025-02-08 21:02:37,completed,apple_pay,,6.95,2025-02,2025,2
104629,1717,2025-02-08 21:03:05,completed,apple_pay,,0.0,2025-02,2025,2
104630,1209,2025-02-09 07:43:00,completed,credit_card,,6.95,2025-02,2025,2
104631,1318,2025-02-09 09:07:48,completed,credit_card,,0.0,2025-02,2025,2
104632,115,2025-02-09 13:32:12,completed,apple_pay,,6.95,2025-02,2025,2
104633,838,2025-02-09 14:05:53,completed,credit_card,,0.0,2025-02,2025,2
104634,1270,2025-02-09 14:24:36,returned,paypal,,0.0,2025-02,2025,2
104635,3249,2025-02-09 14:57:27,completed,apple_pay,,0.0,2025-02,2025,2
104636,1238,2025-02-09 15:48:43,completed,credit_card,,6.95,2025-02,2025,2
104637,1630,2025-02-09 16:13:48,completed,paypal,,0.0,2025-02,2025,2
104638,560,2025-02-09 17:49:50,completed,credit_card,,0.0,2025-02,2025,2
104639,1208,2025-02-09 20:54:26,completed,credit_card,,0.0,2025-02,2025,2
104640,1545,2025-02-09 21:04:23,completed,gift_card,welcome10,6.95,2025-02,2025,2
104641,3483,2025-02-09 21:41:26,completed,paypal,,0.0,2025-02,2025,2
104642,3443,2025-02-09 22:33:33,completed,credit_card,,0.0,2025-02,2025,2
104643,336,2025-02-10 08:38:52,completed,apple_pay,,0.0,2025-02,2025,2
104644,2995,2025-02-10 08:46:02,completed,credit_card,,6.95,2025-02,2025,2
104645,3249,2025-02-10 11:47:14,completed,credit_card,,0.0,2025-02,2025,2
104646,2821,2025-02-10 12:32:39,completed,paypal,,0.0,2025-02,2025,2
104647,1182,2025-02-10 15:34:55,completed,paypal,,0.0,2025-02,2025,2
104648,115,2025-02-10 16:29:56,completed,paypal,,0.0,2025-02,2025,2
104649,2743,2025-02-10 16:46:36,completed,paypal,,0.0,2025-02,2025,2
104650,1192,2025-02-10 17:03:30,completed,credit_card,,0.0,2025-02,2025,2
104651,2436,2025-02-10 19:26:29,completed,paypal,,0.0,2025-02,2025,2
104652,1857,2025-02-10 20:05:44,completed,apple_pay,,0.0,2025-02,2025,2
104653,2821,2025-02-10 22:10:11,completed,credit_card,,0.0,2025-02,2025,2
104654,1375,2025-02-10 22:26:50,completed,credit_card,,0.0,2025-02,2025,2
104655,2278,2025-02-10 22:50:34,completed,credit_card,,0.0,2025-02,2025,2
104656,2724,2025-02-11 06:25:53,completed,paypal,,0.0,2025-02,2025,2
104657,1104,2025-02-11 07:55:15,completed,credit_card,,0.0,2025-02,2025,2
104658,3110,2025-02-11 09:48:01,completed,credit_card,,6.95,2025-02,2025,2
104659,1552,2025-02-11 12:30:58,completed,paypal,,6.95,2025-02,2025,2
104660,734,2025-02-11 13:09:46,completed,credit_card,,0.0,2025-02,2025,2
104661,942,2025-02-11 13:23:13,completed,credit_card,,0.0,2025-02,2025,2
104662,399,2025-02-11 14:10:52,completed,apple_pay,,0.0,2025-02,2025,2
104663,2343,2025-02-11 16:57:16,completed,paypal,,6.95,2025-02,2025,2
104664,1252,2025-02-11 17:03:06,completed,apple_pay,,6.95,2025-02,2025,2
104665,1955,2025-02-11 18:37:54,completed,gift_card,,0.0,2025-02,2025,2
104666,274,2025-02-11 19:24:57,canceled,paypal,,0.0,2025-02,2025,2
104667,3125,2025-02-11 19:29:22,completed,credit_card,,0.0,2025-02,2025,2
104668,846,2025-02-11 19:35:26,completed,paypal,,6.95,2025-02,2025,2
104669,89,2025-02-11 21:39:05,completed,credit_card,,0.0,2025-02,2025,2
104670,1786,2025-02-11 21:51:06,completed,credit_card,welcome10,0.0,2025-02,2025,2
104671,307,2025-02-11 21:55:42,completed,paypal,,0.0,2025-02,2025,2
104672,2361,2025-02-11 22:13:44,completed,credit_card,,0.0,2025-02,2025,2
104673,302,2025-02-12 09:12:59,returned,paypal,,0.0,2025-02,2025,2
104674,2620,2025-02-12 10:30:30,returned,credit_card,,0.0,2025-02,2025,2
104675,2160,2025-02-12 10:33:48,completed,credit_card,,6.95,2025-02,2025,2
104676,2963,2025-02-12 11:11:39,completed,credit_card,,0.0,2025-02,2025,2
104677,1428,2025-02-12 11:19:43,canceled,paypal,,0.0,2025-02,2025,2
104678,776,2025-02-12 13:35:23,completed,paypal,,0.0,2025-02,2025,2
104679,3217,2025-02-12 14:03:51,completed,credit_card,,0.0,2025-02,2025,2
104680,1763,2025-02-12 14:20:47,completed,credit_card,,0.0,2025-02,2025,2
104681,1246,2025-02-12 15:18:45,completed,credit_card,,6.95,2025-02,2025,2
104682,1768,2025-02-12 15:57:33,completed,paypal,,6.95,2025-02,2025,2
104683,1021,2025-02-12 18:23:39,completed,credit_card,,0.0,2025-02,2025,2
104684,2787,2025-02-12 19:44:22,completed,apple_pay,,0.0,2025-02,2025,2
104685,445,2025-02-12 20:40:13,completed,credit_card,welcome10,6.95,2025-02,2025,2
104686,2186,2025-02-12 22:55:50,completed,apple_pay,,0.0,2025-02,2025,2
104687,1545,2025-02-13 07:35:16,completed,credit_card,,0.0,2025-02,2025,2
104688,1664,2025-02-13 08:38:07,completed,credit_card,,0.0,2025-02,2025,2
104689,2842,2025-02-13 10:59:45,completed,paypal,,0.0,2025-02,2025,2
104690,473,2025-02-13 13:57:59,completed,paypal,,0.0,2025-02,2025,2
104691,531,2025-02-13 18:41:27,completed,paypal,,0.0,2025-02,2025,2
104692,577,2025-02-13 20:12:59,completed,credit_card,,0.0,2025-02,2025,2
104693,439,2025-02-14 06:28:06,completed,paypal,,0.0,2025-02,2025,2
104694,1221,2025-02-14 08:12:25,completed,credit_card,,0.0,2025-02,2025,2
104696,804,2025-02-14 13:07:01,completed,paypal,,0.0,2025-02,2025,2
104697,29,2025-02-14 15:16:59,completed,apple_pay,,0.0,2025-02,2025,2
104698,171,2025-02-14 15:19:52,completed,credit_card,welcome10,0.0,2025-02,2025,2
104699,59,2025-02-14 16:10:37,completed,paypal,,0.0,2025-02,2025,2
104700,2984,2025-02-14 19:37:39,completed,credit_card,,0.0,2025-02,2025,2
104701,2981,2025-02-14 19:55:37,completed,paypal,,6.95,2025-02,2025,2
104702,3122,2025-02-14 20:43:46,completed,apple_pay,,0.0,2025-02,2025,2
104703,1091,2025-02-14 21:52:27,completed,credit_card,,6.95,2025-02,2025,2
104704,2460,2025-02-14 22:48:27,completed,paypal,,6.95,2025-02,2025,2
104705,3452,2025-02-15 07:45:23,completed,credit_card,,0.0,2025-02,2025,2
104706,2492,2025-02-15 08:39:06,completed,apple_pay,,0.0,2025-02,2025,2
104707,237,2025-02-15 09:38:23,completed,paypal,,0.0,2025-02,2025,2
104708,3589,2025-02-15 10:00:28,completed,apple_pay,,6.95,2025-02,2025,2
104709,594,2025-02-15 10:16:52,returned,credit_card,,0.0,2025-02,2025,2
104710,2798,2025-02-15 10:17:01,completed,credit_card,,0.0,2025-02,2025,2
104711,2752,2025-02-15 11:28:50,completed,credit_card,,0.0,2025-02,2025,2
104712,3564,2025-02-15 12:54:31,completed,credit_card,,6.95,2025-02,2025,2
104713,721,2025-02-15 13:14:32,canceled,apple_pay,,0.0,2025-02,2025,2
104714,1480,2025-02-15 17:04:01,completed,paypal,,0.0,2025-02,2025,2
104715,2821,2025-02-15 17:10:31,completed,credit_card,,0.0,2025-02,2025,2
104716,2743,2025-02-15 20:03:24,completed,apple_pay,,0.0,2025-02,2025,2
104717,1928,2025-02-15 21:11:23,completed,credit_card,,0.0,2025-02,2025,2
104718,597,2025-02-15 21:14:52,completed,paypal,,0.0,2025-02,2025,2
104719,1104,2025-02-15 21:16:06,completed,credit_card,,0.0,2025-02,2025,2
104720,207,2025-02-15 21:29:59,completed,credit_card,welcome10,6.95,2025-02,2025,2
104721,264,2025-02-15 21:33:19,completed,credit_card,,0.0,2025-02,2025,2
104722,2343,2025-02-15 21:41:30,completed,apple_pay,,0.0,2025-02,2025,2
104723,2391,2025-02-16 08:46:02,completed,credit_card,,6.95,2025-02,2025,2
104724,2755,2025-02-16 09:57:02,completed,credit_card,,0.0,2025-02,2025,2
104725,2110,2025-02-16 10:21:26,completed,credit_card,,0.0,2025-02,2025,2
104726,339,2025-02-16 11:51:02,canceled,credit_card,welcome10,0.0,2025-02,2025,2
104727,2477,2025-02-16 12:07:31,completed,credit_card,,0.0,2025-02,2025,2
104728,494,2025-02-16 12:27:20,completed,credit_card,,0.0,2025-02,2025,2
104729,382,2025-02-16 12:45:56,canceled,apple_pay,,0.0,2025-02,2025,2
104730,1220,2025-02-16 14:18:05,completed,apple_pay,,0.0,2025-02,2025,2
104731,942,2025-02-16 16:26:04,completed,credit_card,,0.0,2025-02,2025,2
104732,778,2025-02-16 17:32:45,completed,paypal,,0.0,2025-02,2025,2
104733,966,2025-02-16 18:27:02,completed,credit_card,,0.0,2025-02,2025,2
104734,3172,2025-02-16 19:04:53,returned,apple_pay,,0.0,2025-02,2025,2
104735,307,2025-02-16 19:05:10,completed,credit_card,,0.0,2025-02,2025,2
104736,343,2025-02-17 07:12:37,completed,credit_card,,0.0,2025-02,2025,2
104737,2867,2025-02-17 08:16:38,completed,credit_card,,0.0,2025-02,2025,2
104738,3428,2025-02-17 12:05:12,completed,gift_card,,0.0,2025-02,2025,2
104739,1080,2025-02-17 13:00:46,completed,credit_card,,0.0,2025-02,2025,2
104740,2577,2025-02-17 13:07:08,completed,credit_card,,0.0,2025-02,2025,2
104741,3486,2025-02-17 13:20:36,completed,credit_card,,0.0,2025-02,2025,2
104742,1480,2025-02-17 14:28:19,completed,credit_card,,0.0,2025-02,2025,2
104743,1552,2025-02-18 06:57:12,completed,apple_pay,,0.0,2025-02,2025,2
104744,1960,2025-02-18 08:48:52,completed,apple_pay,,0.0,2025-02,2025,2
104745,3471,2025-02-18 09:45:09,completed,apple_pay,,6.95,2025-02,2025,2
104746,3279,2025-02-18 09:56:28,canceled,apple_pay,welcome10,0.0,2025-02,2025,2
104747,3041,2025-02-18 11:00:52,completed,paypal,,0.0,2025-02,2025,2
104748,1011,2025-02-18 11:44:26,completed,paypal,,0.0,2025-02,2025,2
104749,380,2025-02-18 12:26:44,completed,credit_card,,6.95,2025-02,2025,2
104750,1229,2025-02-18 14:04:20,completed,credit_card,,0.0,2025-02,2025,2
104751,144,2025-02-18 18:14:43,completed,paypal,,0.0,2025-02,2025,2
104752,248,2025-02-18 23:33:47,completed,gift_card,,0.0,2025-02,2025,2
104753,551,2025-02-19 06:23:41,completed,apple_pay,,0.0,2025-02,2025,2
104754,490,2025-02-19 06:34:55,completed,paypal,,0.0,2025-02,2025,2
104755,1813,2025-02-19 08:42:40,completed,credit_card,,0.0,2025-02,2025,2
104756,339,2025-02-19 09:32:59,completed,credit_card,,0.0,2025-02,2025,2
104757,1104,2025-02-19 09:37:26,completed,apple_pay,,0.0,2025-02,2025,2
104758,2743,2025-02-19 10:51:48,completed,credit_card,,6.95,2025-02,2025,2
104759,2739,2025-02-19 13:21:14,completed,apple_pay,welcome10,0.0,2025-02,2025,2
104760,2241,2025-02-19 14:08:51,completed,credit_card,,0.0,2025-02,2025,2
104761,2460,2025-02-19 14:45:49,completed,credit_card,,0.0,2025-02,2025,2
104762,3388,2025-02-19 16:30:29,completed,credit_card,,6.95,2025-02,2025,2
104763,2339,2025-02-19 16:48:48,completed,credit_card,,0.0,2025-02,2025,2
104764,54,2025-02-19 17:16:56,completed,credit_card,,0.0,2025-02,2025,2
104765,1552,2025-02-19 22:11:50,completed,credit_card,,0.0,2025-02,2025,2
104766,2033,2025-02-19 23:17:30,completed,credit_card,,0.0,2025-02,2025,2
104767,3110,2025-02-20 06:41:01,completed,credit_card,,0.0,2025-02,2025,2
104768,3217,2025-02-20 06:54:32,completed,paypal,,0.0,2025-02,2025,2
104769,2297,2025-02-20 08:42:54,completed,paypal,,0.0,2025-02,2025,2
104770,1058,2025-02-20 08:49:48,completed,credit_card,,0.0,2025-02,2025,2
104771,3171,2025-02-20 11:56:40,completed,credit_card,,0.0,2025-02,2025,2
104772,1153,2025-02-20 13:45:58,completed,paypal,,0.0,2025-02,2025,2
104773,334,2025-02-20 13:50:43,completed,credit_card,,0.0,2025-02,2025,2
104774,1630,2025-02-20 14:09:49,completed,credit_card,,0.0,2025-02,2025,2
104775,384,2025-02-20 16:26:08,completed,paypal,,0.0,2025-02,2025,2
104776,285,2025-02-20 16:33:34,completed,credit_card,,0.0,2025-02,2025,2
104777,2118,2025-02-20 16:56:51,completed,apple_pay,,0.0,2025-02,2025,2
104778,607,2025-02-20 17:43:20,canceled,paypal,,0.0,2025-02,2025,2
104779,3591,2025-02-20 18:44:43,completed,paypal,,0.0,2025-02,2025,2
104780,1155,2025-02-20 19:06:48,completed,credit_card,,0.0,2025-02,2025,2
104781,2569,2025-02-20 20:33:41,returned,credit_card,,0.0,2025-02,2025,2
104782,2752,2025-02-20 20:45:11,completed,credit_card,,0.0,2025-02,2025,2
104783,803,2025-02-20 20:58:00,completed,credit_card,,0.0,2025-02,2025,2
104784,591,2025-02-21 07:41:40,completed,credit_card,,0.0,2025-02,2025,2
104785,1061,2025-02-21 07:57:00,completed,credit_card,,0.0,2025-02,2025,2
104786,48,2025-02-21 11:38:48,completed,credit_card,,0.0,2025-02,2025,2
104787,350,2025-02-21 11:49:20,completed,credit_card,,0.0,2025-02,2025,2
104788,1831,2025-02-21 12:31:39,completed,paypal,,0.0,2025-02,2025,2
104789,502,2025-02-21 12:31:42,completed,apple_pay,,0.0,2025-02,2025,2
104790,3570,2025-02-21 13:14:20,completed,paypal,,0.0,2025-02,2025,2
104791,2743,2025-02-21 13:17:02,completed,apple_pay,,6.95,2025-02,2025,2
104792,3279,2025-02-21 15:07:39,completed,apple_pay,,0.0,2025-02,2025,2
104793,1660,2025-02-21 16:59:16,completed,credit_card,,6.95,2025-02,2025,2
104794,2111,2025-02-21 17:05:29,completed,apple_pay,,0.0,2025-02,2025,2
104795,2113,2025-02-21 17:47:27,completed,credit_card,,0.0,2025-02,2025,2
104796,2174,2025-02-21 20:55:06,completed,apple_pay,,0.0,2025-02,2025,2
104797,682,2025-02-22 08:24:48,completed,credit_card,,0.0,2025-02,2025,2
104798,3530,2025-02-22 11:34:54,canceled,gift_card,,6.95,2025-02,2025,2
104799,1933,2025-02-22 13:26:10,completed,credit_card,,0.0,2025-02,2025,2
104800,3452,2025-02-22 15:53:07,completed,credit_card,,0.0,2025-02,2025,2
104801,2602,2025-02-22 16:52:14,completed,credit_card,,0.0,2025-02,2025,2
104802,2745,2025-02-22 19:53:45,completed,credit_card,,0.0,2025-02,2025,2
104803,2541,2025-02-22 20:30:38,completed,credit_card,,0.0,2025-02,2025,2
104804,3394,2025-02-22 23:03:49,completed,credit_card,welcome10,0.0,2025-02,2025,2
104805,2919,2025-02-23 06:40:08,completed,apple_pay,,6.95,2025-02,2025,2
104806,711,2025-02-23 08:16:43,completed,gift_card,,0.0,2025-02,2025,2
104807,1244,2025-02-23 08:59:30,completed,credit_card,,0.0,2025-02,2025,2
104808,1080,2025-02-23 09:14:43,completed,credit_card,,0.0,2025-02,2025,2
104809,1552,2025-02-23 09:54:44,returned,credit_card,,0.0,2025-02,2025,2
104810,1473,2025-02-23 11:07:17,returned,apple_pay,,0.0,2025-02,2025,2
104811,3388,2025-02-23 11:41:29,completed,paypal,,0.0,2025-02,2025,2
104812,2264,2025-02-23 12:28:20,completed,apple_pay,,6.95,2025-02,2025,2
104813,57,2025-02-23 13:43:15,completed,credit_card,,6.95,2025-02,2025,2
104814,3035,2025-02-23 13:52:31,completed,credit_card,,0.0,2025-02,2025,2
104815,1767,2025-02-23 14:13:34,completed,credit_card,,0.0,2025-02,2025,2
104816,2361,2025-02-23 14:51:11,canceled,credit_card,,6.95,2025-02,2025,2
104817,435,2025-02-23 18:47:56,completed,paypal,,0.0,2025-02,2025,2
104818,3069,2025-02-23 18:56:54,completed,credit_card,,6.95,2025-02,2025,2
104819,343,2025-02-23 18:58:50,completed,credit_card,,6.95,2025-02,2025,2
104820,440,2025-02-23 19:49:54,completed,credit_card,,0.0,2025-02,2025,2
104821,624,2025-02-24 06:31:02,completed,credit_card,,6.95,2025-02,2025,2
104822,1391,2025-02-24 09:38:54,completed,apple_pay,,0.0,2025-02,2025,2
104823,2181,2025-02-24 09:44:24,completed,credit_card,,0.0,2025-02,2025,2
104824,3227,2025-02-24 15:52:19,completed,apple_pay,,0.0,2025-02,2025,2
104825,207,2025-02-24 16:43:48,completed,credit_card,,0.0,2025-02,2025,2
104826,3348,2025-02-24 18:42:43,completed,credit_card,,0.0,2025-02,2025,2
104827,2339,2025-02-24 20:07:16,completed,gift_card,,0.0,2025-02,2025,2
104828,2783,2025-02-24 20:09:34,returned,credit_card,,0.0,2025-02,2025,2
104829,1996,2025-02-24 20:15:51,completed,credit_card,,6.95,2025-02,2025,2
104830,3250,2025-02-25 06:06:06,completed,credit_card,,0.0,2025-02,2025,2
104831,1153,2025-02-25 06:24:55,completed,paypal,,0.0,2025-02,2025,2
104832,2187,2025-02-25 09:35:27,completed,credit_card,,0.0,2025-02,2025,2
104833,2950,2025-02-25 10:22:28,completed,paypal,,6.95,2025-02,2025,2
104834,78,2025-02-25 12:09:10,completed,credit_card,,0.0,2025-02,2025,2
104835,988,2025-02-25 14:19:05,completed,paypal,,0.0,2025-02,2025,2
104836,3110,2025-02-25 16:00:19,completed,credit_card,,0.0,2025-02,2025,2
104837,1593,2025-02-25 16:09:21,completed,paypal,,6.95,2025-02,2025,2
104838,2951,2025-02-25 17:35:36,completed,apple_pay,,0.0,2025-02,2025,2
104839,2539,2025-02-25 19:52:41,completed,credit_card,,0.0,2025-02,2025,2
104840,2569,2025-02-25 21:26:58,completed,gift_card,,0.0,2025-02,2025,2
104841,384,2025-02-25 22:14:08,completed,credit_card,,0.0,2025-02,2025,2
104842,2579,2025-02-25 22:53:56,completed,credit_card,,0.0,2025-02,2025,2
104843,3014,2025-02-26 07:28:21,completed,credit_card,,0.0,2025-02,2025,2
104844,2363,2025-02-26 08:21:41,completed,paypal,,0.0,2025-02,2025,2
104845,1295,2025-02-26 08:36:07,completed,credit_card,,0.0,2025-02,2025,2
104846,2743,2025-02-26 08:46:29,completed,credit_card,,0.0,2025-02,2025,2
104847,1903,2025-02-26 11:04:30,completed,paypal,,0.0,2025-02,2025,2
104848,2760,2025-02-26 11:09:23,completed,apple_pay,,0.0,2025-02,2025,2
104849,803,2025-02-26 13:52:38,completed,paypal,,0.0,2025-02,2025,2
104850,840,2025-02-26 14:42:15,returned,paypal,,0.0,2025-02,2025,2
104851,3122,2025-02-26 18:39:23,completed,apple_pay,,6.95,2025-02,2025,2
104852,801,2025-02-26 19:02:44,completed,paypal,,0.0,2025-02,2025,2
104853,1073,2025-02-26 22:39:30,completed,credit_card,,0.0,2025-02,2025,2
104854,3124,2025-02-27 07:55:17,completed,credit_card,,0.0,2025-02,2025,2
104856,3032,2025-02-27 16:24:43,completed,credit_card,,6.95,2025-02,2025,2
