order_id,product_id,quantity,unit_price,discount_amount,line_revenue
104381,1021,3,130.19,0.0,390.57
104381,1001,1,65.09,0.0,65.09
104381,1027,2,95.54,0.0,191.08
104382,1072,2,149.09,0.0,298.18
104383,1031,1,40.94,0.0,40.94
104383,1022,1,93.44,0.0,93.44
104383,1073,3,73.49,0.0,220.46999999999997
104384,1012,1,115.49,0.0,115.49
104385,1017,2,91.34,0.0,182.68
104385,1037,1,30.44,0.0,30.44
104386,1085,1,121.79,12.18,109.61000000000001
104387,1006,1,17.84,0.0,17.84
104387,1008,1,46.19,0.0,46.19
104388,1087,1,48.29,0.0,48.29
104389,1001,1,65.09,0.0,65.09
104390,1036,1,61.94,0.0,61.94
104390,1087,1,48.29,0.0,48.29
104391,1050,1,154.34,0.0,154.34
104392,1084,2,118.64,0.0,237.28
104392,1062,1,160.64,0.0,160.64
104392,1043,1,134.39,0.0,134.39
104392,1072,1,149.09,0.0,149.09
104393,1071,1,10.49,0.0,10.49
104394,1051,1,56.69,0.0,56.69
104395,1024,1,62.99,0.0,62.99
104396,1035,1,54.59,0.0,54.59
104396,1086,1,102.89,0.0,102.89
104396,1016,1,190.04,0.0,190.04
104396,1013,2,131.24,0.0,262.48
104397,1005,1,83.99,0.0,83.99
104398,1049,1,133.34,0.0,133.34
104399,1014,1,38.84,0.0,38.84
104399,1083,2,20.99,0.0,41.98
104400,1027,1,95.54,0.0,95.54
104401,1080,1,141.74,0.0,141.74
104402,1090,1,18.89,0.0,18.89
104403,1053,1,39.89,0.0,39.89
104403,1043,1,134.39,0.0,134.39
104403,1016,1,190.04,0.0,190.04
104404,1070,1,129.14,0.0,129.14
104404,1010,3,101.84,0.0,305.52
104405,1036,1,61.94,0.0,61.94
104406,1008,1,46.19,0.0,46.19
104406,1086,2,102.89,0.0,205.78
104407,1076,1,145.94,0.0,145.94
104408,1010,1,101.84,0.0,101.84
104408,1090,1,18.89,0.0,18.89
104409,1011,2,36.74,0.0,73.48
104410,1044,1,556.49,0.0,556.49
104410,1075,1,50.99,0.0,50.99
104411,1073,1,73.49,7.35,66.14
104411,1017,1,91.34,9.13,82.21000000000001
104412,1013,1,131.24,0.0,131.24
104413,1075,1,53.54,0.0,53.54
104414,1057,1,216.29,0.0,216.29
104414,1014,1,38.84,0.0,38.84
104414,1086,2,102.89,0.0,205.78
104415,1037,1,30.44,0.0,30.44
104416,1057,1,216.29,0.0,216.29
104416,1049,1,133.34,0.0,133.34
104416,1023,2,142.79,0.0,285.58
104417,1087,1,48.29,4.83,43.46
104418,1011,1,36.74,0.0,36.74
104419,1084,1,118.64,0.0,118.64
104419,1085,1,121.79,0.0,121.79
104420,1004,1,79.79,0.0,79.79
104420,1037,1,30.44,0.0,30.44
104421,1005,1,83.99,0.0,83.99
104421,1078,1,90.29,0.0,90.29
104422,1002,1,145.94,0.0,145.94
104422,1054,1,241.49,0.0,241.49
104423,1090,1,18.89,1.89,17.0
104424,1051,2,56.69,0.0,113.38
104424,1006,2,17.84,0.0,35.68
104425,1037,1,30.44,0.0,30.44
104426,1015,1,101.84,0.0,101.84
104426,1085,1,121.79,0.0,121.79
104427,1079,1,65.09,0.0,65.09
104427,1024,1,62.99,0.0,62.99
104428,1029,1,32.54,0.0,32.54
104429,1031,1,40.94,0.0,40.94
104429,1020,1,57.74,0.0,57.74
104429,1012,1,115.49,0.0,115.49
104430,1053,2,39.89,0.0,79.78
104431,1027,1,95.54,0.0,95.54
104431,1085,1,121.79,0.0,121.79
104431,1087,2,48.29,0.0,96.58
104431,1071,1,10.49,0.0,10.49
104432,1083,1,20.99,2.1,18.889999999999997
104432,1054,1,241.49,24.15,217.34
104432,1022,1,93.44,9.34,84.1
104433,1084,1,118.64,0.0,118.64
104433,1051,1,56.69,0.0,56.69
104433,1081,1,78.74,0.0,78.74
104434,1052,1,219.44,0.0,219.44
104435,1026,1,170.09,17.01,153.08
104435,1017,1,91.34,9.13,82.21000000000001
104435,1084,1,118.64,11.86,106.78
104436,1086,1,102.89,0.0,102.89
104436,1071,1,10.49,0.0,10.49
104436,1008,2,46.19,0.0,92.38
104437,1005,1,83.99,0.0,83.99
104438,1010,2,101.84,0.0,203.68
104438,1044,1,556.49,0.0,556.49
104439,1024,1,62.99,0.0,62.99
104440,1088,1,20.99,0.0,20.99
104440,1085,1,121.79,0.0,121.79
104441,1075,1,53.54,0.0,53.54
104442,1016,1,190.04,0.0,190.04
104442,1080,1,141.74,0.0,141.74
104443,1037,1,30.44,0.0,30.44
104444,1072,1,149.09,0.0,149.09
104445,1011,2,36.74,0.0,73.48
104445,1035,1,54.59,0.0,54.59
104446,1005,1,83.99,0.0,83.99
104447,1015,1,101.84,0.0,101.84
104447,1028,1,81.89,0.0,81.89
104447,1020,1,57.74,0.0,57.74
104448,1027,1,95.54,0.0,95.54
104449,1037,1,30.44,0.0,30.44
104449,1077,1,27.29,0.0,27.29
104449,1090,1,18.89,0.0,18.89
104450,1087,1,48.29,0.0,48.29
104451,1019,1,81.89,0.0,81.89
104452,1082,1,110.24,0.0,110.24
104453,1069,1,28.34,0.0,28.34
104454,1080,3,141.74,0.0,425.22
104455,1016,1,180.99,0.0,180.99
104455,1011,1,36.74,0.0,36.74
104455,1017,1,91.34,0.0,91.34
104456,1082,2,110.24,0.0,220.48
104456,1083,1,20.99,0.0,20.99
104456,1047,1,204.74,0.0,204.74
104457,1088,3,22.04,0.0,66.12
104457,1026,1,170.09,0.0,170.09
104458,1034,1,72.44,0.0,72.44
104459,1003,1,24.14,0.0,24.14
104459,1088,1,22.04,0.0,22.04
104460,1030,2,8.39,0.0,16.78
104461,1019,1,81.89,0.0,81.89
104461,1054,1,241.49,0.0,241.49
104461,1007,1,75.59,0.0,75.59
104462,1021,1,130.19,0.0,130.19
104463,1039,1,508.19,0.0,508.19
104464,1025,1,175.34,0.0,175.34
104465,1017,4,91.34,0.0,365.36
104466,1072,2,149.09,0.0,298.18
104467,1054,1,241.49,0.0,241.49
104468,1014,1,38.84,0.0,38.84
104469,1080,1,141.74,0.0,141.74
104470,1073,1,73.49,0.0,73.49
104471,1002,2,145.94,0.0,291.88
104472,1006,2,17.84,0.0,35.68
104472,1050,1,154.34,0.0,154.34
104473,1056,1,251.99,0.0,251.99
104473,1002,1,145.94,0.0,145.94
104474,1070,1,129.14,0.0,129.14
104474,1006,1,17.84,0.0,17.84
104475,1071,1,10.49,0.0,10.49
104476,1035,1,54.59,0.0,54.59
104477,1007,1,75.59,0.0,75.59
104477,1048,1,146.99,0.0,146.99
104478,1054,1,241.49,0.0,241.49
104478,1080,1,141.74,0.0,141.74
104479,1017,2,91.34,0.0,182.68
104480,1013,1,131.24,13.12,118.12
104481,1057,1,216.29,0.0,216.29
104482,1071,1,10.49,0.0,10.49
104483,1012,2,115.49,0.0,230.98
104484,1007,1,75.59,0.0,75.59
104485,1008,1,46.19,0.0,46.19
104485,1058,1,98.69,0.0,98.69
104485,1029,1,32.54,0.0,32.54
104486,1036,1,61.94,0.0,61.94
104487,1052,1,219.44,0.0,219.44
104487,1005,2,83.99,0.0,167.98
104488,1033,3,90.29,0.0,270.87
104489,1034,1,72.44,7.24,65.2
104489,1021,1,130.19,13.02,117.17
104489,1008,1,46.19,4.62,41.57
104490,1012,1,115.49,11.55,103.94
104491,1007,1,75.59,7.56,68.03
104491,1055,1,211.04,21.1,189.94
104492,1082,1,110.24,0.0,110.24
104493,1040,1,500.84,0.0,500.84
104493,1010,2,101.84,0.0,203.68
104494,1083,2,20.99,4.2,37.779999999999994
104495,1036,1,61.94,0.0,61.94
104495,1055,1,211.04,0.0,211.04
104495,1057,2,216.29,0.0,432.58
104496,1044,1,556.49,0.0,556.49
104496,1011,1,36.74,0.0,36.74
104497,1043,1,134.39,0.0,134.39
104497,1086,1,102.89,0.0,102.89
104498,1078,1,90.29,0.0,90.29
104499,1004,1,79.79,0.0,79.79
104499,1016,1,190.04,0.0,190.04
104499,1072,1,149.09,0.0,149.09
104499,1085,1,121.79,0.0,121.79
104500,1013,1,131.24,0.0,131.24
104500,1051,2,56.69,0.0,113.38
104501,1061,1,48.29,0.0,48.29
104501,1038,1,329.69,0.0,329.69
104502,1087,1,48.29,0.0,48.29
104503,1087,1,48.29,0.0,48.29
104503,1032,1,86.09,0.0,86.09
104504,1009,1,138.59,0.0,138.59
104505,1072,1,149.09,0.0,149.09
104506,1051,1,56.69,0.0,56.69
104507,1081,1,78.74,0.0,78.74
104507,1021,3,130.19,0.0,390.57
104508,1010,1,101.84,0.0,101.84
104509,1028,1,81.89,0.0,81.89
104510,1072,1,149.09,0.0,149.09
104511,1019,1,81.89,0.0,81.89
104511,1009,2,138.59,0.0,277.18
104511,1004,1,79.79,0.0,79.79
104512,1086,1,102.89,0.0,102.89
104513,1034,1,72.44,0.0,72.44
104514,1011,1,36.74,0.0,36.74
104514,1086,1,102.89,0.0,102.89
104514,1044,1,556.49,0.0,556.49
104514,1015,2,101.84,0.0,203.68
104515,1080,3,141.74,0.0,425.22
104515,1089,1,56.69,0.0,56.69
104515,1028,1,81.89,0.0,81.89
104516,1003,2,24.14,0.0,48.28
104516,1077,1,27.29,0.0,27.29
104516,1075,1,53.54,0.0,53.54
104517,1083,1,20.99,0.0,20.99
104518,1005,2,83.99,0.0,167.98
104519,1027,1,95.54,0.0,95.54
104520,1081,1,78.74,0.0,78.74
104521,1021,1,130.19,0.0,130.19
104521,1077,1,27.29,0.0,27.29
104522,1072,1,149.09,0.0,149.09
104523,1078,1,90.29,0.0,90.29
104524,1031,1,40.94,0.0,40.94
104525,1089,1,56.69,0.0,56.69
104525,1024,2,62.99,0.0,125.98
104526,1015,1,101.84,0.0,101.84
104526,1050,1,154.34,0.0,154.34
104526,1030,1,8.39,0.0,8.39
104526,1088,1,22.04,0.0,22.04
104527,1006,1,17.84,0.0,17.84
104528,1031,1,40.94,0.0,40.94
104528,1056,1,251.99,0.0,251.99
104529,1039,1,508.19,0.0,508.19
104530,1081,1,78.74,0.0,78.74
104530,1054,3,241.49,0.0,724.47
104531,1048,1,146.99,0.0,146.99
104531,1004,1,79.79,0.0,79.79
104531,1041,1,581.69,0.0,581.69
104531,1052,1,219.44,0.0,219.44
104532,1073,1,73.49,0.0,73.49
104532,1071,2,10.49,0.0,20.98
104533,1082,1,110.24,0.0,110.24
104534,1023,1,142.79,0.0,142.79
104535,1024,1,62.99,0.0,62.99
104535,1031,1,40.94,0.0,40.94
104535,1016,1,190.04,0.0,190.04
104536,1029,1,32.54,0.0,32.54
104537,1080,1,141.74,0.0,141.74
104537,1002,1,145.94,0.0,145.94
104538,1015,1,101.84,0.0,101.84
104539,1042,1,812.69,0.0,812.69
104540,1075,1,53.54,0.0,53.54
104540,1090,1,18.89,0.0,18.89
104541,1087,2,48.29,0.0,96.58
104541,1042,1,812.69,0.0,812.69
104541,1072,1,149.09,0.0,149.09
104542,1009,1,138.59,0.0,138.59
104543,1087,1,48.29,0.0,48.29
104544,1008,1,46.19,0.0,46.19
104544,1032,4,86.09,0.0,344.36
104545,1078,1,90.29,0.0,90.29
104546,1053,1,39.89,0.0,39.89
104547,1070,1,129.14,0.0,129.14
104547,1023,1,142.79,0.0,142.79
104548,1002,2,145.94,0.0,291.88
104548,1049,1,133.34,0.0,133.34
104548,1087,1,48.29,0.0,48.29
104549,1017,1,91.34,0.0,91.34
104550,1026,1,170.09,0.0,170.09
104551,1008,1,46.19,0.0,46.19
104552,1019,1,81.89,0.0,81.89
104552,1024,1,62.99,0.0,62.99
104553,1074,1,20.99,0.0,20.99
104553,1078,1,90.29,0.0,90.29
104553,1079,1,65.09,0.0,65.09
104554,1037,1,30.44,0.0,30.44
104555,1055,1,211.04,0.0,211.04
104555,1011,2,36.74,0.0,73.48
104555,1053,3,39.89,0.0,119.67
104556,1013,1,131.24,0.0,131.24
104557,1013,1,131.24,0.0,131.24
104558,1049,1,133.34,0.0,133.34
104558,1021,1,130.19,0.0,130.19
104559,1073,1,73.49,0.0,73.49
104560,1086,1,102.89,0.0,102.89
104560,1025,1,175.34,0.0,175.34
104560,1036,2,61.94,0.0,123.88
104561,1017,1,91.34,0.0,91.34
104562,1088,1,22.04,0.0,22.04
104562,1071,1,10.49,0.0,10.49
104563,1013,1,131.24,0.0,131.24
104564,1019,1,81.89,0.0,81.89
104565,1007,1,75.59,0.0,75.59
104566,1054,1,241.49,0.0,241.49
104566,1030,1,8.39,0.0,8.39
104567,1030,1,8.39,0.0,8.39
104568,1011,1,36.74,0.0,36.74
104569,1015,3,101.84,0.0,305.52
104570,1073,1,73.49,0.0,73.49
104571,1084,1,118.64,0.0,118.64
104572,1080,2,141.74,0.0,283.48
104573,1007,1,75.59,7.56,68.03
104574,1014,1,38.84,0.0,38.84
104574,1089,1,56.69,0.0,56.69
104575,1083,2,20.99,0.0,41.98
104576,1029,1,32.54,0.0,32.54
104577,1019,1,81.89,0.0,81.89
104578,1011,1,36.74,3.67,33.07
104579,1040,1,500.84,0.0,500.84
104579,1020,1,57.74,0.0,57.74
104579,1080,1,141.74,0.0,141.74
104580,1031,1,40.94,0.0,40.94
104580,1089,1,56.69,0.0,56.69
104580,1058,1,98.69,0.0,98.69
104581,1038,1,329.69,0.0,329.69
104582,1059,1,491.39,0.0,491.39
104583,1021,1,130.19,0.0,130.19
104584,1045,1,532.34,0.0,532.34
104584,1070,1,129.14,0.0,129.14
104584,1079,1,65.09,0.0,65.09
104584,1001,1,65.09,0.0,65.09
104585,1088,1,22.04,0.0,22.04
104586,1017,3,91.34,0.0,274.02
104587,1013,2,131.24,0.0,262.48
104588,1005,1,83.99,0.0,83.99
104588,1089,1,56.69,0.0,56.69
104588,1022,1,93.44,0.0,93.44
104588,1037,1,30.44,0.0,30.44
104589,1034,2,72.44,0.0,144.88
104590,1018,2,223.64,44.73,402.54999999999995
104591,1004,1,79.79,0.0,79.79
104591,1033,1,90.29,0.0,90.29
104592,1048,1,146.99,0.0,146.99
104592,1002,1,145.94,0.0,145.94
104593,1027,1,95.54,0.0,95.54
104594,1014,1,38.84,0.0,38.84
104595,1009,1,138.59,0.0,138.59
104596,1084,1,118.64,0.0,118.64
104596,1019,1,81.89,0.0,81.89
104597,1021,3,130.19,0.0,390.57
104598,1031,1,40.94,0.0,40.94
104598,1015,1,96.99,0.0,96.99
104599,1035,2,54.59,0.0,109.18
104600,1080,1,141.74,0.0,141.74
104600,1034,1,72.44,0.0,72.44
104600,1083,2,20.99,0.0,41.98
104600,1028,1,81.89,0.0,81.89
104601,1026,2,170.09,0.0,340.18
104602,1081,1,78.74,0.0,78.74
104603,1052,1,219.44,0.0,219.44
104603,1002,1,145.94,0.0,145.94
104603,1078,4,90.29,0.0,361.16
104604,1078,1,90.29,9.03,81.26
104605,1016,1,190.04,0.0,190.04
104605,1051,1,56.69,0.0,56.69
104605,1026,1,170.09,0.0,170.09
104606,1080,1,141.74,0.0,141.74
104606,1053,1,39.89,0.0,39.89
104606,1012,2,115.49,0.0,230.98
104606,1011,1,36.74,0.0,36.74
104607,1009,1,131.99,0.0,131.99
104608,1057,1,216.29,0.0,216.29
104609,1076,2,145.94,0.0,291.88
104610,1016,1,190.04,0.0,190.04
104610,1015,1,96.99,0.0,96.99
104611,1060,1,134.99,0.0,134.99
104611,1039,1,508.19,0.0,508.19
104611,1004,1,79.79,0.0,79.79
104611,1072,1,149.09,0.0,149.09
104612,1012,1,115.49,0.0,115.49
104612,1051,3,56.69,0.0,170.07
104612,1033,1,90.29,0.0,90.29
104613,1042,1,812.69,0.0,812.69
104613,1085,1,121.79,0.0,121.79
104614,1007,1,75.59,0.0,75.59
104615,1045,1,532.34,53.23,479.11
104616,1011,1,36.74,0.0,36.74
104617,1015,1,101.84,0.0,101.84
104618,1006,1,17.84,0.0,17.84
104618,1087,2,48.29,0.0,96.58
104619,1073,1,73.49,0.0,73.49
104620,1039,1,508.19,0.0,508.19
104621,1031,1,40.94,0.0,40.94
104621,1079,1,65.09,0.0,65.09
104622,1062,1,160.64,0.0,160.64
104623,1025,1,175.34,0.0,175.34
104624,1089,1,56.69,0.0,56.69
104625,1013,1,131.24,13.12,118.12
104626,1060,3,141.74,0.0,425.22
104627,1032,1,86.09,0.0,86.09
104628,1074,1,20.99,0.0,20.99
104629,1087,1,48.29,0.0,48.29
104629,1032,3,86.09,0.0,258.27
104630,1088,1,22.04,0.0,22.04
104631,1087,4,48.29,0.0,193.16
104631,1054,1,241.49,0.0,241.49
104631,1001,1,65.09,0.0,65.09
104631,1070,1,129.14,0.0,129.14
104632,1090,1,18.89,0.0,18.89
104633,1036,3,61.94,0.0,185.82
104634,1025,3,175.34,0.0,526.02
104634,1078,1,90.29,0.0,90.29
104634,1052,2,219.44,0.0,438.88
104635,1088,1,22.04,0.0,22.04
104635,1007,1,75.59,0.0,75.59
104635,1055,1,211.04,0.0,211.04
104636,1034,1,72.44,0.0,72.44
104637,1014,1,38.84,0.0,38.84
104637,1073,1,73.49,0.0,73.49
104637,1034,1,72.44,0.0,72.44
104637,1075,1,53.54,0.0,53.54
104638,1070,2,129.14,0.0,258.28
104638,1011,1,36.74,0.0,36.74
104639,1087,1,48.29,0.0,48.29
104639,1058,2,98.69,0.0,197.38
104640,1008,1,43.99,4.62,39.370000000000005
104641,1061,2,48.29,0.0,96.58
104642,1071,1,10.49,0.0,10.49
104642,1080,1,141.74,0.0,141.74
104643,1072,2,149.09,0.0,298.18
104644,1014,1,38.84,0.0,38.84
104645,1046,1,150.14,0.0,150.14
104645,1050,1,154.34,0.0,154.34
104645,1018,1,223.64,0.0,223.64
104645,1020,1,57.74,0.0,57.74
104646,1002,1,145.94,0.0,145.94
104647,1061,1,48.29,0.0,48.29
104647,1016,1,190.04,0.0,190.04
104647,1079,1,65.09,0.0,65.09
104647,1034,1,72.44,0.0,72.44
104648,1077,1,27.29,0.0,27.29
104648,1025,2,175.34,0.0,350.68
104649,1002,1,145.94,0.0,145.94
104650,1089,2,56.69,0.0,113.38
104651,1085,1,121.79,0.0,121.79
104652,1062,1,160.64,0.0,160.64
104653,1087,1,48.29,0.0,48.29
104653,1037,1,30.44,0.0,30.44
104654,1046,1,150.14,0.0,150.14
104655,1074,1,20.99,0.0,20.99
104655,1019,2,81.89,0.0,163.78
104655,1008,1,46.19,0.0,46.19
104656,1012,1,115.49,0.0,115.49
104657,1002,1,145.94,0.0,145.94
104657,1053,1,39.89,0.0,39.89
104657,1039,1,508.19,0.0,508.19
104658,1073,1,73.49,0.0,73.49
104659,1075,1,53.54,0.0,53.54
104660,1078,1,90.29,0.0,90.29
104660,1015,2,101.84,0.0,203.68
104660,1075,2,53.54,0.0,107.08
104661,1077,2,27.29,0.0,54.58
104661,1051,1,56.69,0.0,56.69
104661,1001,2,65.09,0.0,130.18
104661,1021,3,130.19,0.0,390.57
104662,1018,3,223.64,0.0,670.92
104663,1034,1,72.44,0.0,72.44
104664,1003,1,24.14,0.0,24.14
104665,1085,1,121.79,0.0,121.79
104665,1008,2,46.19,0.0,92.38
104665,1037,2,30.44,0.0,60.88
104665,1046,1,150.14,0.0,150.14
104666,1010,1,101.84,0.0,101.84
104667,1082,1,110.24,0.0,110.24
104668,1034,1,72.44,0.0,72.44
104669,1009,1,138.59,0.0,138.59
104670,1040,1,500.84,50.08,450.76
104671,1078,4,90.29,0.0,361.16
104672,1005,1,83.99,0.0,83.99
104673,1085,1,121.79,0.0,121.79
104674,1038,1,329.69,0.0,329.69
104675,1011,1,36.74,0.0,36.74
104676,1026,2,170.09,0.0,340.18
104677,1007,2,75.59,0.0,151.18
104678,1028,1,81.89,0.0,81.89
104679,1044,1,556.49,0.0,556.49
104679,1090,1,18.89,0.0,18.89
104680,1001,1,65.09,0.0,65.09
104680,1006,2,17.84,0.0,35.68
104681,1036,1,61.94,0.0,61.94
104682,1001,1,65.09,0.0,65.09
104683,1085,2,121.79,0.0,243.58
104684,1061,2,48.29,0.0,96.58
104684,1015,1,101.84,0.0,101.84
104684,1080,1,134.99,0.0,134.99
104685,1079,1,65.09,6.51,58.580000000000005
104686,1029,1,32.54,0.0,32.54
104686,1050,1,154.34,0.0,154.34
104687,1028,3,81.89,0.0,245.67000000000002
104688,1056,1,251.99,0.0,251.99
104688,1005,1,83.99,0.0,83.99
104689,1021,1,130.19,0.0,130.19
104689,1033,1,90.29,0.0,90.29
104690,1010,1,101.84,0.0,101.84
104690,1012,2,115.49,0.0,230.98
104691,1042,1,812.69,0.0,812.69
104692,1012,1,115.49,0.0,115.49
104692,1015,1,101.84,0.0,101.84
104692,1077,1,27.29,0.0,27.29
104693,1079,1,65.09,0.0,65.09
104693,1089,4,56.69,0.0,226.76
104693,1064,2,161.69,0.0,323.38
104693,1077,2,27.29,0.0,54.58
104694,1004,1,79.79,0.0,79.79
104694,1022,1,93.44,0.0,93.44
104695,1084,1,118.64,0.0,118.64
104695,1056,1,251.99,0.0,251.99
104695,1065,1,173.24,0.0,173.24
104695,1076,1,145.94,0.0,145.94
104696,1002,4,145.94,0.0,583.76
104697,1010,2,101.84,0.0,203.68
104697,1054,1,241.49,0.0,241.49
104697,1062,1,160.64,0.0,160.64
104698,1055,2,211.04,42.21,379.87
104698,1081,1,78.74,7.87,70.86999999999999
104699,1020,2,57.74,0.0,115.48
104700,1013,1,131.24,0.0,131.24
104700,1025,1,175.34,0.0,175.34
104701,1030,1,8.39,0.0,8.39
104702,1080,1,141.74,0.0,141.74
104703,1083,3,20.99,0.0,62.97
104704,1029,1,32.54,0.0,32.54
104705,1023,2,142.79,0.0,285.58
104706,1085,1,121.79,0.0,121.79
104707,1005,2,83.99,0.0,167.98
104707,1081,1,78.74,0.0,78.74
104708,1073,1,73.49,0.0,73.49
104709,1019,1,81.89,0.0,81.89
104709,1078,1,90.29,0.0,90.29
104710,1039,1,508.19,0.0,508.19
104711,1065,1,173.24,0.0,173.24
104712,1073,1,73.49,0.0,73.49
104713,1017,1,91.34,0.0,91.34
104714,1033,1,90.29,0.0,90.29
104715,1015,2,101.84,0.0,203.68
104716,1046,1,150.14,0.0,150.14
104716,1036,1,61.94,0.0,61.94
104717,1026,1,170.09,0.0,170.09
104718,1016,2,190.04,0.0,380.08
104718,1085,2,121.79,0.0,243.58
104718,1076,1,145.94,0.0,145.94
104719,1021,1,130.19,0.0,130.19
104720,1075,1,53.54,5.35,48.19
104721,1015,1,101.84,0.0,101.84
104722,1007,1,75.59,0.0,75.59
104722,1085,1,121.79,0.0,121.79
104722,1068,2,52.49,0.0,104.98
104723,1014,1,38.84,0.0,38.84
104724,1075,1,53.54,0.0,53.54
104724,1003,1,24.14,0.0,24.14
104724,1056,2,251.99,0.0,503.98
104725,1036,2,61.94,0.0,123.88
104726,1018,3,212.99,67.09,571.88
104727,1081,1,78.74,0.0,78.74
104728,1009,1,138.59,0.0,138.59
104729,1085,1,121.79,0.0,121.79
104730,1049,1,133.34,0.0,133.34
104731,1024,1,62.99,0.0,62.99
104731,1086,1,102.89,0.0,102.89
104732,1083,1,20.99,0.0,20.99
104732,1058,1,98.69,0.0,98.69
104733,1017,2,91.34,0.0,182.68
104733,1087,1,48.29,0.0,48.29
104734,1025,1,175.34,0.0,175.34
104735,1048,1,146.99,0.0,146.99
104735,1073,1,73.49,0.0,73.49
104736,1033,1,90.29,0.0,90.29
104737,1086,2,102.89,0.0,205.78
104738,1089,2,56.69,0.0,113.38
104738,1090,1,18.89,0.0,18.89
104739,1078,1,90.29,0.0,90.29
104740,1045,1,532.34,0.0,532.34
104741,1076,1,145.94,0.0,145.94
104741,1032,1,86.09,0.0,86.09
104742,1075,2,53.54,0.0,107.08
104743,1086,1,102.89,0.0,102.89
104743,1018,1,223.64,0.0,223.64
104744,1001,1,65.09,0.0,65.09
104744,1027,2,95.54,0.0,191.08
104745,1079,1,65.09,0.0,65.09
104746,1089,2,56.69,11.34,102.03999999999999
104747,1027,1,95.54,0.0,95.54
104747,1032,1,86.09,0.0,86.09
104747,1084,2,118.64,0.0,237.28
104748,1084,1,118.64,0.0,118.64
104749,1079,1,65.09,0.0,65.09
104750,1074,1,20.99,0.0,20.99
104750,1072,2,149.09,0.0,298.18
104750,1031,1,40.94,0.0,40.94
104750,1038,1,329.69,0.0,329.69
104751,1044,1,556.49,0.0,556.49
104751,1082,1,104.99,0.0,104.99
104751,1078,1,90.29,0.0,90.29
104751,1001,1,65.09,0.0,65.09
104752,1015,1,101.84,0.0,101.84
104753,1032,1,86.09,0.0,86.09
104754,1012,1,115.49,0.0,115.49
104755,1008,3,46.19,0.0,138.57
104755,1043,1,134.39,0.0,134.39
104755,1026,2,170.09,0.0,340.18
104756,1058,1,98.69,0.0,98.69
104756,1041,1,581.69,0.0,581.69
104757,1087,1,48.29,0.0,48.29
104757,1039,1,508.19,0.0,508.19
104758,1006,1,17.84,0.0,17.84
104758,1068,1,52.49,0.0,52.49
104759,1003,2,24.14,4.83,43.45
104759,1004,1,79.79,7.98,71.81
104760,1015,1,101.84,0.0,101.84
104761,1059,1,491.39,0.0,491.39
104762,1074,1,20.99,0.0,20.99
104763,1023,1,142.79,0.0,142.79
104764,1079,2,65.09,0.0,130.18
104764,1026,1,170.09,0.0,170.09
104765,1011,1,36.74,0.0,36.74
104765,1004,1,79.79,0.0,79.79
104766,1088,1,22.04,0.0,22.04
104766,1079,1,65.09,0.0,65.09
104766,1034,1,72.44,0.0,72.44
104767,1077,1,27.29,0.0,27.29
104767,1002,1,145.94,0.0,145.94
104767,1019,1,81.89,0.0,81.89
104768,1038,1,329.69,0.0,329.69
104768,1021,1,130.19,0.0,130.19
104769,1030,1,8.39,0.0,8.39
104769,1018,2,223.64,0.0,447.28
104769,1024,1,62.99,0.0,62.99
104769,1085,1,121.79,0.0,121.79
104770,1028,1,81.89,0.0,81.89
104770,1082,1,110.24,0.0,110.24
104771,1045,1,532.34,0.0,532.34
104771,1036,1,61.94,0.0,61.94
104772,1001,2,65.09,0.0,130.18
104773,1027,1,95.54,0.0,95.54
104774,1071,1,10.49,0.0,10.49
104774,1055,1,211.04,0.0,211.04
104774,1054,1,241.49,0.0,241.49
104774,1045,1,532.34,0.0,532.34
104775,1013,1,131.24,0.0,131.24
104776,1010,1,101.84,0.0,101.84
104777,1005,1,83.99,0.0,83.99
104778,1013,2,131.24,0.0,262.48
104778,1024,3,62.99,0.0,188.97
104779,1045,1,532.34,0.0,532.34
104779,1077,1,27.29,0.0,27.29
104779,1023,1,142.79,0.0,142.79
104779,1036,1,61.94,0.0,61.94
104780,1047,1,204.74,0.0,204.74
104781,1016,1,190.04,0.0,190.04
104782,1022,1,93.44,0.0,93.44
104783,1082,2,110.24,0.0,220.48
104784,1009,2,138.59,0.0,277.18
104785,1077,1,27.29,0.0,27.29
104785,1040,1,500.84,0.0,500.84
104785,1080,1,141.74,0.0,141.74
104786,1080,2,141.74,0.0,283.48
104787,1056,1,251.99,0.0,251.99
104787,1053,1,39.89,0.0,39.89
104787,1082,1,110.24,0.0,110.24
104787,1015,1,101.84,0.0,101.84
104788,1073,2,73.49,0.0,146.98
104789,1065,2,173.24,0.0,346.48
104790,1082,1,110.24,0.0,110.24
104791,1008,1,46.19,0.0,46.19
104792,1017,1,91.34,0.0,91.34
104793,1003,1,24.14,0.0,24.14
104794,1075,1,53.54,0.0,53.54
104794,1079,2,65.09,0.0,130.18
104795,1087,1,48.29,0.0,48.29
104795,1073,1,73.49,0.0,73.49
104796,1004,1,79.79,0.0,79.79
104797,1012,1,115.49,0.0,115.49
104797,1014,1,38.84,0.0,38.84
104798,1037,1,30.44,0.0,30.44
104798,1014,1,38.84,0.0,38.84
104799,1004,3,79.79,0.0,239.37
104800,1085,1,121.79,0.0,121.79
104801,1082,1,110.24,0.0,110.24
104801,1044,1,556.49,0.0,556.49
104802,1018,1,223.64,0.0,223.64
104803,1028,2,81.89,0.0,163.78
